scrape_timestamp,page_number,row_number,inferred_name,inferred_handle,inferred_followers,inferred_er,inferred_engagement,numeric_tokens,percent_tokens,all_visible_text,visible_lines_json,debug_notes,line_1,line_2,line_3,line_4,line_5,line_6,line_7,line_8,line_9,line_10,line_11,line_12
2026-03-25T13:18:13,2,5,⭐ FITNESS I NUTRITION I DIET ⭐,@fitness_tipsters,772.6k,0.03%,0.03,"[""772.6k"", ""0.03"", ""266""]","[""0.03%""]",⭐ FITNESS I NUTRITION I DIET ⭐ | @fitness_tipsters | 772.6k | 0.03% | 266 | Save,"[""\u2b50 FITNESS I NUTRITION I DIET \u2b50"", ""@fitness_tipsters"", ""772.6k"", ""0.03%"", ""266"", ""Save""]",,⭐ FITNESS I NUTRITION I DIET ⭐,@fitness_tipsters,772.6k,0.03%,266,Save,,,,,,
2026-03-25T13:18:13,2,6,Johnny Hadac,@drjohnnyhadac,739.8k,0.21%,0.21,"[""739.8k"", ""0.21"", ""1.6k""]","[""0.21%""]",Johnny Hadac | @drjohnnyhadac | 739.8k | 0.21% | 1.6k | Save,"[""Johnny Hadac"", ""@drjohnnyhadac"", ""739.8k"", ""0.21%"", ""1.6k"", ""Save""]",,Johnny Hadac,@drjohnnyhadac,739.8k,0.21%,1.6k,Save,,,,,,
2026-03-25T13:18:13,2,7,Natalie Jill- Over 50 MIDLIFE CONVERSATIONS,@nataliejillfit,50,0.18%,723.1k,"[""50"", ""723.1k"", ""0.18"", ""1.3k""]","[""0.18%""]",Natalie Jill- Over 50 MIDLIFE CONVERSATIONS | @nataliejillfit | 723.1k | 0.18% | 1.3k | Save,"[""Natalie Jill- Over 50 MIDLIFE CONVERSATIONS"", ""@nataliejillfit"", ""723.1k"", ""0.18%"", ""1.3k"", ""Save""]",,Natalie Jill- Over 50 MIDLIFE CONVERSATIONS,@nataliejillfit,723.1k,0.18%,1.3k,Save,,,,,,
2026-03-25T13:18:13,2,8,titusunlimited,@titusunlimited,708.5k,0.06%,0.06,"[""708.5k"", ""0.06"", ""423""]","[""0.06%""]",titusunlimited | @titusunlimited | 708.5k | 0.06% | 423 | Save,"[""titusunlimited"", ""@titusunlimited"", ""708.5k"", ""0.06%"", ""423"", ""Save""]",,titusunlimited,@titusunlimited,708.5k,0.06%,423,Save,,,,,,
2026-03-25T13:18:13,2,9,Dr Thierry Jacquemin,@drthierryjacquemin,643.7k,0.71%,0.71,"[""643.7k"", ""0.71"", ""4.6k""]","[""0.71%""]",Dr Thierry Jacquemin | @drthierryjacquemin | 643.7k | 0.71% | 4.6k | Save,"[""Dr Thierry Jacquemin"", ""@drthierryjacquemin"", ""643.7k"", ""0.71%"", ""4.6k"", ""Save""]",,Dr Thierry Jacquemin,@drthierryjacquemin,643.7k,0.71%,4.6k,Save,,,,,,
2026-03-25T13:18:13,2,10,Wellness Tips & Hacks,@wellnesstipsandhacks,612.2k,0.02%,0.02,"[""612.2k"", ""0.02"", ""97""]","[""0.02%""]",Wellness Tips & Hacks | @wellnesstipsandhacks | 612.2k | 0.02% | 97 | Save,"[""Wellness Tips & Hacks"", ""@wellnesstipsandhacks"", ""612.2k"", ""0.02%"", ""97"", ""Save""]",,Wellness Tips & Hacks,@wellnesstipsandhacks,612.2k,0.02%,97,Save,,,,,,
2026-03-25T13:18:13,2,11,Elizabeth Aylor | Hormone & Metabolism Coach,@elizabethaylorfitness,599k,0.18%,0.18,"[""599k"", ""0.18"", ""1.1k""]","[""0.18%""]",Elizabeth Aylor | Hormone & Metabolism Coach | @elizabethaylorfitness | 599k | 0.18% | 1.1k | Save,"[""Elizabeth Aylor | Hormone & Metabolism Coach"", ""@elizabethaylorfitness"", ""599k"", ""0.18%"", ""1.1k"", ""Save""]",,Elizabeth Aylor | Hormone & Metabolism Coach,@elizabethaylorfitness,599k,0.18%,1.1k,Save,,,,,,
2026-03-25T13:18:13,2,12,"Danielle McClellan, Dietitian",@danielle_the_dietitian,588.7k,0.07%,0.07,"[""588.7k"", ""0.07"", ""423""]","[""0.07%""]","Danielle McClellan, Dietitian | @danielle_the_dietitian | 588.7k | 0.07% | 423 | Save","[""Danielle McClellan, Dietitian"", ""@danielle_the_dietitian"", ""588.7k"", ""0.07%"", ""423"", ""Save""]",,"Danielle McClellan, Dietitian",@danielle_the_dietitian,588.7k,0.07%,423,Save,,,,,,
2026-03-25T13:18:13,2,13,Sal,@journeywithsal,576.7k,1.1%,1.1,"[""576.7k"", ""1.1"", ""6.3k""]","[""1.1%""]",Sal | @journeywithsal | 576.7k | 1.1% | 6.3k | Save,"[""Sal"", ""@journeywithsal"", ""576.7k"", ""1.1%"", ""6.3k"", ""Save""]",,Sal,@journeywithsal,576.7k,1.1%,6.3k,Save,,,,,,
2026-03-25T13:18:13,2,14,Ethan Benard,@ethanbenard,564.2k,2.76%,2.76,"[""564.2k"", ""2.76"", ""15.6k""]","[""2.76%""]",Ethan Benard | @ethanbenard | 564.2k | 2.76% | 15.6k | Save,"[""Ethan Benard"", ""@ethanbenard"", ""564.2k"", ""2.76%"", ""15.6k"", ""Save""]",,Ethan Benard,@ethanbenard,564.2k,2.76%,15.6k,Save,,,,,,
2026-03-25T13:18:13,2,15,Heidi Lane Powell,@realheidipowell,555.2k,0.21%,0.21,"[""555.2k"", ""0.21"", ""1.2k""]","[""0.21%""]",Heidi Lane Powell | @realheidipowell | 555.2k | 0.21% | 1.2k | Save,"[""Heidi Lane Powell"", ""@realheidipowell"", ""555.2k"", ""0.21%"", ""1.2k"", ""Save""]",,Heidi Lane Powell,@realheidipowell,555.2k,0.21%,1.2k,Save,,,,,,
2026-03-25T13:18:49,3,1,Rochelle T. Parks,@rochelletparks,552.2k,0.14%,0.14,"[""552.2k"", ""0.14"", ""758""]","[""0.14%""]",Rochelle T. Parks | @rochelletparks | 552.2k | 0.14% | 758 | Save,"[""Rochelle T. Parks"", ""@rochelletparks"", ""552.2k"", ""0.14%"", ""758"", ""Save""]",,Rochelle T. Parks,@rochelletparks,552.2k,0.14%,758,Save,,,,,,
2026-03-25T13:18:49,3,2,Dr. Blake Livingood,@drlivingood,551.1k,0.29%,0.29,"[""551.1k"", ""0.29"", ""1.6k""]","[""0.29%""]",Dr. Blake Livingood | @drlivingood | 551.1k | 0.29% | 1.6k | Save,"[""Dr. Blake Livingood"", ""@drlivingood"", ""551.1k"", ""0.29%"", ""1.6k"", ""Save""]",,Dr. Blake Livingood,@drlivingood,551.1k,0.29%,1.6k,Save,,,,,,
2026-03-25T13:18:49,3,3,"Fitness, Nutrition & Health Tips",@fitnesstipsdaily,551k,0.21%,0.21,"[""551k"", ""0.21"", ""1.1k""]","[""0.21%""]","Fitness, Nutrition & Health Tips | @fitnesstipsdaily | 551k | 0.21% | 1.1k | Save","[""Fitness, Nutrition & Health Tips"", ""@fitnesstipsdaily"", ""551k"", ""0.21%"", ""1.1k"", ""Save""]",,"Fitness, Nutrition & Health Tips",@fitnesstipsdaily,551k,0.21%,1.1k,Save,,,,,,
2026-03-25T13:18:49,3,4,Health | Neuroscience | Science,@theneurofactory,547.1k,1.74%,1.74,"[""547.1k"", ""1.74"", ""9.5k""]","[""1.74%""]",Health | Neuroscience | Science | @theneurofactory | 547.1k | 1.74% | 9.5k | Save,"[""Health | Neuroscience | Science"", ""@theneurofactory"", ""547.1k"", ""1.74%"", ""9.5k"", ""Save""]",,Health | Neuroscience | Science,@theneurofactory,547.1k,1.74%,9.5k,Save,,,,,,
2026-03-25T13:18:49,3,5,Melissa Riley | Certified Health + Nutrition Coach,@thebalanceroutine,543.9k,0.6%,0.6,"[""543.9k"", ""0.6"", ""3.3k""]","[""0.6%""]",Melissa Riley | Certified Health + Nutrition Coach | @thebalanceroutine | 543.9k | 0.6% | 3.3k | Save,"[""Melissa Riley | Certified Health + Nutrition Coach"", ""@thebalanceroutine"", ""543.9k"", ""0.6%"", ""3.3k"", ""Save""]",,Melissa Riley | Certified Health + Nutrition Coach,@thebalanceroutine,543.9k,0.6%,3.3k,Save,,,,,,
2026-03-25T13:18:49,3,6,Ryan Carter | Nutritionist 🌞💧🧲,@livevitae,531.8k,0.07%,0.07,"[""531.8k"", ""0.07"", ""377""]","[""0.07%""]",Ryan Carter | Nutritionist 🌞💧🧲 | @livevitae | 531.8k | 0.07% | 377 | Save,"[""Ryan Carter | Nutritionist \ud83c\udf1e\ud83d\udca7\ud83e\uddf2"", ""@livevitae"", ""531.8k"", ""0.07%"", ""377"", ""Save""]",,Ryan Carter | Nutritionist 🌞💧🧲,@livevitae,531.8k,0.07%,377,Save,,,,,,
2026-03-25T13:18:49,3,7,Living Springs Retreat,@living_springs_retreat,530.4k,0.01%,0.01,"[""530.4k"", ""0.01"", ""68""]","[""0.01%""]",Living Springs Retreat | @living_springs_retreat | 530.4k | 0.01% | 68 | Save,"[""Living Springs Retreat"", ""@living_springs_retreat"", ""530.4k"", ""0.01%"", ""68"", ""Save""]",,Living Springs Retreat,@living_springs_retreat,530.4k,0.01%,68,Save,,,,,,
2026-03-25T13:18:49,3,8,Greater Wellness and Wellbeing,@lijiwellness,528.8k,0.05%,0.05,"[""528.8k"", ""0.05"", ""264""]","[""0.05%""]",Greater Wellness and Wellbeing | @lijiwellness | 528.8k | 0.05% | 264 | Save,"[""Greater Wellness and Wellbeing"", ""@lijiwellness"", ""528.8k"", ""0.05%"", ""264"", ""Save""]",,Greater Wellness and Wellbeing,@lijiwellness,528.8k,0.05%,264,Save,,,,,,
2026-03-25T13:18:49,3,9,MANIFESTABLE GLOW UP,@manifestableglowup,506.5k,,,"[""506.5k""]",[],MANIFESTABLE GLOW UP | @manifestableglowup | 506.5k | Likes are hidden | Likes are hidden | Save,"[""MANIFESTABLE GLOW UP"", ""@manifestableglowup"", ""506.5k"", ""Likes are hidden"", ""Likes are hidden"", ""Save""]","er_missing,engagement_missing",MANIFESTABLE GLOW UP,@manifestableglowup,506.5k,Likes are hidden,Likes are hidden,Save,,,,,,
2026-03-25T13:18:49,3,10,Beth Wilkas Feraco,@bethferacofitness,502.1k,0.37%,0.37,"[""502.1k"", ""0.37"", ""1.9k""]","[""0.37%""]",Beth Wilkas Feraco | @bethferacofitness | 502.1k | 0.37% | 1.9k | Save,"[""Beth Wilkas Feraco"", ""@bethferacofitness"", ""502.1k"", ""0.37%"", ""1.9k"", ""Save""]",,Beth Wilkas Feraco,@bethferacofitness,502.1k,0.37%,1.9k,Save,,,,,,
2026-03-25T13:18:49,3,11,Cohnan Kotarski,@cohnankotarski,499.3k,0.04%,0.04,"[""499.3k"", ""0.04"", ""177""]","[""0.04%""]",Cohnan Kotarski | @cohnankotarski | 499.3k | 0.04% | 177 | Save,"[""Cohnan Kotarski"", ""@cohnankotarski"", ""499.3k"", ""0.04%"", ""177"", ""Save""]",,Cohnan Kotarski,@cohnankotarski,499.3k,0.04%,177,Save,,,,,,
2026-03-25T13:18:49,3,12,🏡 Home Remedies | Health Tips,@natural.nutritions,489k,0.09%,0.09,"[""489k"", ""0.09"", ""417""]","[""0.09%""]",🏡 Home Remedies | Health Tips | @natural.nutritions | 489k | 0.09% | 417 | Save,"[""\ud83c\udfe1 Home Remedies | Health Tips"", ""@natural.nutritions"", ""489k"", ""0.09%"", ""417"", ""Save""]",,🏡 Home Remedies | Health Tips,@natural.nutritions,489k,0.09%,417,Save,,,,,,
2026-03-25T13:18:49,3,13,Zoe Leon,@yoga.burn,479.6k,0.01%,0.01,"[""479.6k"", ""0.01"", ""36""]","[""0.01%""]",Zoe Leon | @yoga.burn | 479.6k | 0.01% | 36 | Save,"[""Zoe Leon"", ""@yoga.burn"", ""479.6k"", ""0.01%"", ""36"", ""Save""]",,Zoe Leon,@yoga.burn,479.6k,0.01%,36,Save,,,,,,
2026-03-25T13:18:49,3,14,Dr. Patrick Flynn DC,@drpatrickflynn,462.8k,0.08%,0.08,"[""462.8k"", ""0.08"", ""381""]","[""0.08%""]",Dr. Patrick Flynn DC | @drpatrickflynn | 462.8k | 0.08% | 381 | Save,"[""Dr. Patrick Flynn DC"", ""@drpatrickflynn"", ""462.8k"", ""0.08%"", ""381"", ""Save""]",,Dr. Patrick Flynn DC,@drpatrickflynn,462.8k,0.08%,381,Save,,,,,,
2026-03-25T13:18:49,3,15,Josh Goldy | Women’s Fat Loss Expert,@_josh.goldy_,459.3k,0.23%,0.23,"[""459.3k"", ""0.23"", ""1.1k""]","[""0.23%""]",Josh Goldy | Women’s Fat Loss Expert | @_josh.goldy_ | 459.3k | 0.23% | 1.1k | Save,"[""Josh Goldy | Women\u2019s Fat Loss Expert"", ""@_josh.goldy_"", ""459.3k"", ""0.23%"", ""1.1k"", ""Save""]",,Josh Goldy | Women’s Fat Loss Expert,@_josh.goldy_,459.3k,0.23%,1.1k,Save,,,,,,
2026-03-25T13:19:21,4,1,Health Tips🥰,@healthyolifetoday,457.1k,0.01%,0.01,"[""457.1k"", ""0.01"", ""64""]","[""0.01%""]",Health Tips🥰 | @healthyolifetoday | 457.1k | 0.01% | 64 | Save,"[""Health Tips\ud83e\udd70"", ""@healthyolifetoday"", ""457.1k"", ""0.01%"", ""64"", ""Save""]",,Health Tips🥰,@healthyolifetoday,457.1k,0.01%,64,Save,,,,,,
2026-03-25T13:19:21,4,2,Ben Greenfield,@bengreenfieldfitness,455.4k,0.02%,0.02,"[""455.4k"", ""0.02"", ""83""]","[""0.02%""]",Ben Greenfield | @bengreenfieldfitness | 455.4k | 0.02% | 83 | Save,"[""Ben Greenfield"", ""@bengreenfieldfitness"", ""455.4k"", ""0.02%"", ""83"", ""Save""]",,Ben Greenfield,@bengreenfieldfitness,455.4k,0.02%,83,Save,,,,,,
2026-03-25T13:19:21,4,3,Meredith Hutson | Online Health Coach,@getfitwithmer_,450k,0.58%,0.58,"[""450k"", ""0.58"", ""2.6k""]","[""0.58%""]",Meredith Hutson | Online Health Coach | @getfitwithmer_ | 450k | 0.58% | 2.6k | Save,"[""Meredith Hutson | Online Health Coach"", ""@getfitwithmer_"", ""450k"", ""0.58%"", ""2.6k"", ""Save""]",,Meredith Hutson | Online Health Coach,@getfitwithmer_,450k,0.58%,2.6k,Save,,,,,,
2026-03-25T13:19:21,4,4,GetFIT App - Best Fat Loss & Nutrition App | Joingetfitapp.com,@joingetfitapp_com,446.1k,,,"[""446.1k""]",[],GetFIT App - Best Fat Loss & Nutrition App | Joingetfitapp.com | @joingetfitapp_com | 446.1k | Likes are hidden | Likes are hidden | Save,"[""GetFIT App - Best Fat Loss & Nutrition App | Joingetfitapp.com"", ""@joingetfitapp_com"", ""446.1k"", ""Likes are hidden"", ""Likes are hidden"", ""Save""]","er_missing,engagement_missing",GetFIT App - Best Fat Loss & Nutrition App | Joingetfitapp.com,@joingetfitapp_com,446.1k,Likes are hidden,Likes are hidden,Save,,,,,,
2026-03-25T13:19:21,4,5,"Rocio Salas-Whalen, MD.",@drsalaswhalen,428.9k,0.39%,0.39,"[""428.9k"", ""0.39"", ""1.7k""]","[""0.39%""]","Rocio Salas-Whalen, MD. | @drsalaswhalen | 428.9k | 0.39% | 1.7k | Save","[""Rocio Salas-Whalen, MD."", ""@drsalaswhalen"", ""428.9k"", ""0.39%"", ""1.7k"", ""Save""]",,"Rocio Salas-Whalen, MD.",@drsalaswhalen,428.9k,0.39%,1.7k,Save,,,,,,
2026-03-25T13:19:21,4,6,DON SALADINO,@donsaladino,428.3k,0.06%,0.06,"[""428.3k"", ""0.06"", ""237""]","[""0.06%""]",DON SALADINO | @donsaladino | 428.3k | 0.06% | 237 | Save,"[""DON SALADINO"", ""@donsaladino"", ""428.3k"", ""0.06%"", ""237"", ""Save""]",,DON SALADINO,@donsaladino,428.3k,0.06%,237,Save,,,,,,
2026-03-25T13:19:21,4,7,Dr. Christian Gonzalez,@doctor.gonzalez,419.3k,0.07%,0.07,"[""419.3k"", ""0.07"", ""313""]","[""0.07%""]",Dr. Christian Gonzalez | @doctor.gonzalez | 419.3k | 0.07% | 313 | Save,"[""Dr. Christian Gonzalez"", ""@doctor.gonzalez"", ""419.3k"", ""0.07%"", ""313"", ""Save""]",,Dr. Christian Gonzalez,@doctor.gonzalez,419.3k,0.07%,313,Save,,,,,,
2026-03-25T13:19:21,4,8,Emily Ogan | Top FASTer Way Coach,@livefitwithem,414.2k,0.03%,0.03,"[""414.2k"", ""0.03"", ""125""]","[""0.03%""]",Emily Ogan | Top FASTer Way Coach | @livefitwithem | 414.2k | 0.03% | 125 | Save,"[""Emily Ogan | Top FASTer Way Coach"", ""@livefitwithem"", ""414.2k"", ""0.03%"", ""125"", ""Save""]",,Emily Ogan | Top FASTer Way Coach,@livefitwithem,414.2k,0.03%,125,Save,,,,,,
2026-03-25T13:19:21,4,9,Coach Dre | Women’s Fat Loss Expert,@coachdrefit,406k,0.12%,0.12,"[""406k"", ""0.12"", ""477""]","[""0.12%""]",Coach Dre | Women’s Fat Loss Expert | @coachdrefit | 406k | 0.12% | 477 | Save,"[""Coach Dre | Women\u2019s Fat Loss Expert"", ""@coachdrefit"", ""406k"", ""0.12%"", ""477"", ""Save""]",,Coach Dre | Women’s Fat Loss Expert,@coachdrefit,406k,0.12%,477,Save,,,,,,
2026-03-25T13:19:21,4,10,Wellness Academy,@wellness_vault,401.1k,0%,0,"[""401.1k"", ""0"", ""10""]","[""0%""]",Wellness Academy | @wellness_vault | 401.1k | 0% | 10 | Save,"[""Wellness Academy"", ""@wellness_vault"", ""401.1k"", ""0%"", ""10"", ""Save""]",,Wellness Academy,@wellness_vault,401.1k,0%,10,Save,,,,,,
2026-03-25T13:19:21,4,11,"Jonathan Schoeff, MD, FACS | Longevity Expert & Surgeon",@jonschoeff,399.4k,1.62%,1.62,"[""399.4k"", ""1.62"", ""6.5k""]","[""1.62%""]","Jonathan Schoeff, MD, FACS | Longevity Expert & Surgeon | @jonschoeff | 399.4k | 1.62% | 6.5k | Save","[""Jonathan Schoeff, MD, FACS | Longevity Expert & Surgeon"", ""@jonschoeff"", ""399.4k"", ""1.62%"", ""6.5k"", ""Save""]",,"Jonathan Schoeff, MD, FACS | Longevity Expert & Surgeon",@jonschoeff,399.4k,1.62%,6.5k,Save,,,,,,
2026-03-25T13:19:21,4,12,LANSHIN ™,@treatmentbylanshin,395k,0.7%,0.7,"[""395k"", ""0.7"", ""2.8k""]","[""0.7%""]",LANSHIN ™ | @treatmentbylanshin | 395k | 0.7% | 2.8k | Save,"[""LANSHIN \u2122"", ""@treatmentbylanshin"", ""395k"", ""0.7%"", ""2.8k"", ""Save""]",,LANSHIN ™,@treatmentbylanshin,395k,0.7%,2.8k,Save,,,,,,
2026-03-25T13:19:21,4,13,Home Remedies - Health Tips,@thelife.remedies,393.2k,0.05%,0.05,"[""393.2k"", ""0.05"", ""189""]","[""0.05%""]",Home Remedies - Health Tips | @thelife.remedies | 393.2k | 0.05% | 189 | Save,"[""Home Remedies - Health Tips"", ""@thelife.remedies"", ""393.2k"", ""0.05%"", ""189"", ""Save""]",,Home Remedies - Health Tips,@thelife.remedies,393.2k,0.05%,189,Save,,,,,,
